NestID,BandID,NestYr,geometry
0256_2024_1,0256,2024,"c(1763212.66372523, 1763214.66418741, 1763238.21935035, 1763239.72610824, 1763243.64058363, 1763245.41762463, 1763246.9914283, 1763247.86046575, 1763249.02339533, 1763250.97287744, 1763251.91537707, 1763253.63785698, 1763255.11486746, 1763255.55133127, 1763255.80553162, 1763256.2931858, 1763257.08096406, 1763257.08150402, 1763258.24212121, 1763258.61659305, 1763258.99583083, 1763260.03321293, 1763260.22963351, 1763260.50449337, 1763260.61504151, 1763261.23322917, 1763262.36592218, 1763262.402762, 
1763262.5112555, 1763262.53627576, 1763262.82296663, 1763262.87205036, 1763262.89957933, 1763262.93169428, 1763263.02373302, 1763263.03253332, 1763263.08099077, 1763263.25777893, 1763263.51396759, 1763263.75847862, 1763263.77834715, 1763264.25016982, 1763264.94098381, 1763264.98343036, 1763264.99504565, 1763265.20920473, 1763265.38136935, 1763265.50564807, 1763265.53019867, 1763265.72089124, 1763266.15658102, 1763266.32876688, 1763266.36109722, 1763266.53632025, 1763266.54112431, 1763266.66895608, 
1763266.70835833, 1763266.7687788, 1763266.77699132, 1763266.80892453, 1763266.91467437, 1763266.94802728, 1763266.97240051, 1763267.03708581, 1763267.11573815, 1763267.22953449, 1763267.35487648, 1763267.3636296, 1763267.47405784, 1763267.47756194, 1763267.79890905, 1763267.85131335, 1763268.03359935, 1763268.13884536, 1763268.15150154, 1763268.37710842, 1763268.41050242, 1763268.47780296, 1763268.54076749, 1763268.54855238, 1763268.61742051, 1763268.63334041, 1763268.8426019, 1763268.85609386, 
1763268.91399037, 1763268.97511835, 1763269.18203822, 1763269.20064321, 1763269.23229225, 1763269.26332094, 1763269.26798958, 1763269.4338589, 1763269.46083691, 1763269.47520571, 1763269.56161588, 1763269.72791265, 1763269.73532287, 1763269.78186997, 1763269.80954349, 1763269.84253309, 1763269.91347348, 1763269.95040651, 1763270.0142599, 1763270.0755499, 1763270.141367, 1763270.20481329, 1763270.21254203, 1763270.21354625, 1763270.35630395, 1763270.36523005, 1763270.41267945, 1763270.41890304, 1763270.42077727, 
1763270.58514077, 1763270.60548929, 1763270.67928949, 1763270.75194012, 1763270.87164786, 1763270.8947024, 1763271.11559944, 1763271.12881397, 1763271.20031139, 1763271.2697911, 1763271.30667372, 1763271.32754211, 1763271.37017741, 1763271.40797991, 1763271.42361786, 1763271.58545755, 1763271.63674605, 1763271.65434812, 1763271.66423555, 1763271.66706475, 1763271.67172965, 1763271.74400101, 1763271.74688123, 1763271.79970166, 1763271.8437402, 1763271.8735935, 1763271.88778578, 1763271.92429239, 1763271.94896682, 
1763271.99351597, 1763272.00498879, 1763272.03446188, 1763272.06677757, 1763272.07074652, 1763272.12753983, 1763272.13344969, 1763272.17242469, 1763272.19468431, 1763272.31754259, 1763272.37847228, 1763272.39088486, 1763272.46488952, 1763272.5322364, 1763272.53702272, 1763272.54388425, 1763272.56364222, 1763272.60277292, 1763272.6116698, 1763272.62302138, 1763272.63201549, 1763272.6419328, 1763272.66009537, 1763272.69451263, 1763272.7187688, 1763272.78881479, 1763272.82587896, 1763272.99295809, 1763272.99969454, 
1763273.05582332, 1763273.05634913, 1763273.07956502, 1763273.10273468, 1763273.14751521, 1763273.16829171, 1763273.18139359, 1763273.20017079, 1763273.2388661, 1763273.30222577, 1763273.30459923, 1763273.30949754, 1763273.31092071, 1763273.33216557, 1763273.41084607, 1763273.47766549, 1763273.48204373, 1763273.50313521, 1763273.51865197, 1763273.54825008, 1763273.60429028, 1763273.73256895, 1763273.73886442, 1763273.74870317, 1763273.75911857, 1763273.77069529, 1763273.77854147, 1763273.87231476, 
1763273.92466453, 1763273.9786454, 1763273.99344027, 1763274.0433768, 1763274.12443331, 1763274.15218475, 1763274.15655383, 1763274.15962369, 1763274.16018949, 1763274.20966826, 1763274.23759108, 1763274.26592668, 1763274.26768911, 1763274.26769805, 1763274.28151732, 1763274.28428247, 1763274.33703959, 1763274.34817927, 1763274.39211475, 1763274.39587223, 1763274.4256078, 1763274.53518559, 1763274.55364311, 1763274.57102485, 1763274.60640049, 1763274.63092171, 1763274.63714595, 1763274.66871024, 
1763274.69123093, 1763274.7827311, 1763274.7855956, 1763274.79807022, 1763274.79847966, 1763274.82051772, 1763274.8422497, 1763274.90626734, 1763274.92901009, 1763274.95043578, 1763274.9666665, 1763274.96886559, 1763274.97394817, 1763275.03230728, 1763275.10011702, 1763275.14600229, 1763275.1687181, 1763275.20750626, 1763275.20889769, 1763275.28068746, 1763275.29851495, 1763275.33668251, 1763275.36791205, 1763275.41487236, 1763275.45299123, 1763275.50954305, 1763275.52570142, 1763275.5860912, 1763275.59674028, 
1763275.61220204, 1763275.61710581, 1763275.65240069, 1763275.74083958, 1763275.78103835, 1763275.80225071, 1763275.80949321, 1763275.82238593, 1763275.87112817, 1763275.87354896, 1763275.90170844, 1763276.04965688, 1763276.06594392, 1763276.07178757, 1763276.11808831, 1763276.14192456, 1763276.16548426, 1763276.1729059, 1763276.18279326, 1763276.20301302, 1763276.33408087, 1763276.34101826, 1763276.39497257, 1763276.39779211, 1763276.4009829, 1763276.40398807, 1763276.41546102, 1763276.42699846, 
1763276.43400258, 1763276.43707209, 1763276.47242958, 1763276.49629477, 1763276.50277814, 1763276.53996294, 1763276.59866334, 1763276.60360852, 1763276.64364976, 1763276.67775267, 1763276.70127649, 1763276.74391435, 1763276.74888603, 1763276.77318584, 1763276.80699513, 1763276.82994748, 1763276.83057274, 1763276.83100643, 1763276.83131474, 1763276.8420647, 1763276.86837845, 1763276.95049174, 1763276.95599067, 1763276.96550816, 1763277.03842021, 1763277.08986023, 1763277.17386625, 1763277.18892911, 
1763277.20628821, 1763277.2601439, 1763277.26891646, 1763277.2911127, 1763277.29447147, 1763277.33810112, 1763277.34831405, 1763277.34869387, 1763277.35536211, 1763277.35682739, 1763277.369382, 1763277.37962593, 1763277.41102318, 1763277.45525384, 1763277.52918782, 1763277.57055337, 1763277.60718016, 1763277.6109767, 1763277.64167881, 1763277.68504083, 1763277.78998938, 1763277.84332794, 1763277.95776871, 1763278.03460443, 1763278.09949902, 1763278.16006076, 1763278.22649738, 1763278.308, 1763278.31918605, 
1763278.34925511, 1763278.3777311, 1763278.3954674, 1763278.42678747, 1763278.52010636, 1763278.63538425, 1763278.85194353, 1763278.85903874, 1763278.8623551, 1763278.89816193, 1763278.93111857, 1763278.93437152, 1763279.02900656, 1763279.04053681, 1763279.07921127, 1763279.08902743, 1763279.09467612, 1763279.10833792, 1763279.14438943, 1763279.17664892, 1763279.20160197, 1763279.31409766, 1763279.31935527, 1763279.32898393, 1763279.3880364, 1763279.39534091, 1763279.44773422, 1763279.4667769, 1763279.50086254, 
1763279.54771242, 1763279.57763579, 1763279.58792062, 1763279.65893221, 1763279.87577219, 1763279.91944347, 1763279.95802657, 1763280.03178427, 1763280.10143114, 1763280.13237488, 1763280.21255116, 1763280.21667822, 1763280.35552844, 1763280.38019993, 1763280.39757183, 1763280.52502188, 1763280.59947464, 1763280.69322473, 1763280.72492578, 1763280.81414991, 1763280.8241285, 1763280.84610157, 1763280.90654976, 1763280.94828577, 1763280.96767107, 1763281.02494748, 1763281.04319846, 1763281.12956793, 
1763281.27974668, 1763281.28308622, 1763281.47804659, 1763281.53397585, 1763281.56186149, 1763281.60112352, 1763281.60861602, 1763281.77815813, 1763281.89110611, 1763281.92370063, 1763282.12529242, 1763282.21752202, 1763282.76682165, 1763282.94456755, 1763283.0367332, 1763283.08978164, 1763283.15727117, 1763283.24208333, 1763283.32764778, 1763283.40618661, 1763283.40980422, 1763283.5756851, 1763283.71068772, 1763283.87040117, 1763283.92118753, 1763284.13419703, 1763284.24429178, 1763284.24884813, 
1763284.25498814, 1763284.26826726, 1763284.34215728, 1763284.4752999, 1763284.7214543, 1763284.7346492, 1763285.13537303, 1763285.18713936, 1763285.31000529, 1763285.31106273, 1763285.63388031, 1763285.63531801, 1763285.82914821, 1763286.02415832, 1763286.07288765, 1763286.5253894, 1763286.6536857, 1763286.67772623, 1763286.70798794, 1763286.91637433, 1763286.96515015, 1763287.11690725, 1763287.60441258, 1763288.09257017, 1763289.02408925, 1763289.05026849, 1763289.20702723, 1763289.81528901, 1763289.90146451, 
1763291.14402649, 1763291.66455228, 1763292.28077597, 1763293.2750883, 1763294.4654537, 1763295.12779918, 1763295.83630136, 1763299.29255692, 1763299.51202158, 1763299.60341089, 1763300.18764112, 1763300.94809306, 1763301.87946706, 1763302.64902167, 1763302.74412358, 1763303.41206295, 1763303.97142811, 1763308.34713822, 1763311.1015964, 1763312.10703739, 1763314.89103939, 1763328.23391584, 1763337.81800227, 1763351.06201637, 2022325.35402772, 2022346.61750214, 2022331.81092967, 2022336.3724287, 2022317.8403346, 
2022328.51327295, 2022325.76402916, 2022336.00483065, 2022318.84555071, 2022331.29077289, 2022328.43518962, 2022322.63036818, 2022323.68314034, 2022324.38903736, 2022345.29755834, 2022264.4332353, 2022353.01103351, 2022315.64779345, 2022326.53922023, 2022329.67701973, 2022326.01836832, 2022320.15262129, 2022315.31645323, 2022331.98113724, 2022317.97443559, 2022321.15510421, 2022314.39202942, 2022319.00464241, 2022305.59456135, 2022317.42689717, 2022337.17147419, 2022326.37758714, 2022326.56744302, 
2022322.62469793, 2022323.42601918, 2022347.66709273, 2022293.3666774, 2022305.30175251, 2022296.90792184, 2022312.80800719, 2022338.95760867, 2022330.30184428, 2022328.65318443, 2022322.58851976, 2022290.85406603, 2022320.67539866, 2022328.6365726, 2022313.19764531, 2022319.19687499, 2022322.64964137, 2022319.99105586, 2022333.86561376, 2022318.48655631, 2022323.69266312, 2022303.73751661, 2022324.46859125, 2022316.77276244, 2022328.8770874, 2022322.10436821, 2022320.8254733, 2022324.58080074, 2022315.14979717, 
2022321.61976143, 2022321.76049218, 2022312.75295335, 2022332.99864273, 2022327.22803923, 2022314.6568845, 2022312.94768561, 2022332.90468606, 2022317.99196239, 2022329.81892512, 2022332.40864543, 2022318.50409913, 2022324.28251326, 2022320.64701128, 2022325.23589212, 2022324.89494996, 2022318.7774491, 2022322.38462417, 2022322.19330137, 2022315.97345072, 2022299.56599794, 2022330.83528125, 2022317.10389187, 2022312.63943119, 2022322.08957202, 2022320.63547033, 2022313.05273493, 2022308.21412852, 
2022319.62856558, 2022321.07787806, 2022316.76655349, 2022318.50358366, 2022321.87568282, 2022325.43783206, 2022324.0730921, 2022316.81518306, 2022325.30676695, 2022321.20346415, 2022336.62851843, 2022327.41647565, 2022316.75218587, 2022316.20322206, 2022316.57385104, 2022322.20284019, 2022328.66909327, 2022316.2110323, 2022344.70746736, 2022313.25946418, 2022322.05399791, 2022310.82570614, 2022323.19255057, 2022319.4400498, 2022317.66483278, 2022314.59255506, 2022328.16934196, 2022314.66990013, 
2022323.57381659, 2022321.68257221, 2022317.27631969, 2022335.00943903, 2022323.96748778, 2022315.42140663, 2022314.42710128, 2022328.49093314, 2022319.11833207, 2022319.08737265, 2022314.48461951, 2022331.99506854, 2022320.20668132, 2022320.35815611, 2022320.93290159, 2022319.8546066, 2022318.15986269, 2022346.77437448, 2022332.00844509, 2022332.00678395, 2022317.30462701, 2022319.51239186, 2022318.48712712, 2022324.68158455, 2022327.65395062, 2022333.8684287, 2022316.38747249, 2022317.88737706, 
2022316.49890502, 2022318.75061729, 2022322.48367977, 2022325.16774546, 2022335.09340921, 2022319.7000912, 2022322.28571242, 2022310.79470757, 2022323.46469592, 2022322.45779121, 2022323.76783979, 2022317.90191933, 2022332.89071549, 2022318.89104695, 2022327.11435144, 2022320.64087082, 2022315.03951869, 2022318.91126237, 2022330.03017064, 2022338.37398973, 2022319.66326437, 2022319.03587718, 2022320.31867724, 2022312.55946243, 2022316.79793005, 2022309.96700214, 2022321.0475301, 2022321.37421169, 
2022322.36685585, 2022322.00940914, 2022322.347029, 2022313.35931702, 2022323.92721233, 2022320.30743785, 2022325.07523641, 2022319.81687634, 2022325.70838413, 2022290.37769307, 2022321.53388536, 2022318.43973118, 2022306.35229812, 2022323.95562664, 2022321.82462412, 2022319.40532111, 2022324.91193937, 2022329.71255261, 2022293.81307195, 2022325.3103998, 2022315.82822135, 2022314.5674921, 2022317.25692997, 2022315.81191108, 2022318.48523295, 2022320.67854294, 2022317.96927831, 2022321.81914535, 2022317.44404652, 
2022319.39114807, 2022328.74392231, 2022325.74801855, 2022320.79983551, 2022320.91478461, 2022310.70657977, 2022321.7817357, 2022326.86322778, 2022322.15588126, 2022319.96276559, 2022317.19861523, 2022322.82555471, 2022321.2183171, 2022323.98803365, 2022317.21179754, 2022325.06652291, 2022318.27563772, 2022322.64038113, 2022325.37728282, 2022325.02520811, 2022323.77004525, 2022313.55627434, 2022314.82071447, 2022329.16913596, 2022318.88602498, 2022323.29266606, 2022315.0949487, 2022331.64371309, 
2022317.54355009, 2022318.3062961, 2022319.34454885, 2022322.89537142, 2022321.77517875, 2022323.08893821, 2022316.59358079, 2022322.1055712, 2022325.33322867, 2022317.4349445, 2022330.36764525, 2022316.22021241, 2022321.67936687, 2022316.7276671, 2022317.34802116, 2022316.39951868, 2022324.07366534, 2022321.86609485, 2022322.47013861, 2022321.7112978, 2022330.46930533, 2022327.94433054, 2022318.39466716, 2022314.28599212, 2022319.99506599, 2022320.43484126, 2022342.53934753, 2022322.01688006, 2022318.87897278, 
2022320.4610116, 2022320.71835265, 2022327.93084725, 2022292.90125092, 2022318.33391418, 2022322.70920729, 2022317.96181834, 2022323.36852537, 2022324.31370555, 2022322.7993462, 2022312.95786537, 2022310.5404176, 2022312.11874567, 2022318.86050611, 2022319.01198092, 2022317.04153596, 2022317.66784494, 2022314.85623054, 2022318.72631314, 2022321.49417432, 2022318.93433477, 2022319.03834559, 2022314.95320824, 2022326.41510881, 2022318.55130065, 2022323.90273334, 2022316.73418592, 2022318.03700716, 
2022319.6919031, 2022300.57069767, 2022327.01602463, 2022321.94195424, 2022319.60849635, 2022309.82170665, 2022320.17249787, 2022321.7435984, 2022320.38979667, 2022311.3127228, 2022320.20755677, 2022330.44339801, 2022317.39965329, 2022327.61899019, 2022317.04386771, 2022319.2279006, 2022318.32666782, 2022317.44936134, 2022324.98297144, 2022320.16253116, 2022321.63704261, 2022322.46375716, 2022317.07433189, 2022319.12153913, 2022287.8706123, 2022320.2512033, 2022326.08616428, 2022310.16517488, 2022319.62733271, 
2022323.42621919, 2022318.91595588, 2022321.69475534, 2022310.38618457, 2022324.3604611, 2022331.47080013, 2022310.08157382, 2022312.40799881, 2022328.14860347, 2022325.27155395, 2022328.61064391, 2022329.97372272, 2022308.45675332, 2022320.77261762, 2022316.074548, 2022312.74512351, 2022327.46583548, 2022315.59570207, 2022316.34770415, 2022327.8444692, 2022315.15855951, 2022323.08467537, 2022312.45876625, 2022314.56252041, 2022321.51601325, 2022314.30000168, 2022331.41257345, 2022312.27857611, 2022296.62605857, 
2022324.26668033, 2022318.79199299, 2022319.89587543, 2022327.83087951, 2022318.38893775, 2022331.16459744, 2022333.85217954, 2022320.15194404, 2022313.20772828, 2022324.27380126, 2022311.07135359, 2022314.41396049, 2022318.03392949, 2022321.47517504, 2022292.7421912, 2022350.1592213, 2022321.34078781, 2022324.09771068, 2022303.25949657, 2022326.57023824, 2022310.32442265, 2022322.15138646, 2022320.61700595, 2022333.62256358, 2022320.17576391, 2022310.72102783, 2022319.56468704, 2022317.44481704, 
2022326.38047021, 2022365.65965567, 2022323.50527608, 2022321.09896114, 2022322.07900595, 2022318.57232507, 2022312.57348383, 2022315.10050869, 2022309.03437649, 2022315.22883452, 2022317.0698756, 2022318.14318733, 2022316.04704931, 2022323.1066027, 2022325.15752073, 2022312.89136489, 2022330.1170306, 2022317.52585475, 2022310.55810117, 2022318.86910693, 2022318.58637278, 2022328.19834371, 2022319.57921134, 2022321.42415757, 2022305.1642751, 2022327.11916505, 2022320.80145306, 2022321.02060733, 2022309.96937749, 
2022306.46455168, 2022316.26061891, 2022314.40385061, 2022331.95102009, 2022321.34864936, 2022312.49482936, 2022318.73880101, 2022332.41040955, 2022328.16715349, 2022321.05720289, 2022292.66183873, 2022299.95666375, 2022309.7584922, 2022306.71180175, 2022315.91515215, 2022315.46814945, 2022322.83084692, 2022320.54153088, 2022315.67420946, 2022269.94007837, 2022315.74452182, 2022343.01656034, 2022315.23042273, 2022331.8466725, 2022450.48472948, 2022314.26375463, 2022318.01371066, 2022318.04564188, 
2022309.91912001, 2022323.12126745, 2022311.1797432, 2022330.40554113, 2022335.68763285, 2022320.7293012, 2022320.68369265, 2022314.13608216, 2022315.25890783, 2022317.89922071, 2022490.56759895, 2022314.1592133, 2022314.99129993, 2022325.19432699, 2022451.06382166, 2022319.69424678, 2022341.92336873, 2022336.95691461, 2022324.86010004, 2022317.23691627, 2022279.32821559, 2022326.71616155, 2022312.00520367, 2022324.62050107, 2022312.31301343, 2022335.00329423, 2022323.42877802, 2022296.13894076, 
2022293.66014031, 2022313.24738234, 2022319.0776442, 2022314.81919539, 2022358.08751672, 2022312.7987422, 2022311.2755835, 2022312.80008747, 2022321.19467843, 2022263.42661895, 2022302.00538814, 2022315.30158279, 2022306.52754735, 2022320.74249553, 2022295.62494633, 2022313.16448889, 2022325.31360284, 2022293.87683572, 2022284.26786757, 2022318.08601548)"
0260_2024_1,0260,2024,"c(1762851.61524414, 1762857.67645408, 1762864.55476339, 1762875.03535483, 1762877.16869205, 1762877.20385137, 1762880.45723515, 1762881.89317784, 1762882.89330931, 1762883.69827884, 1762884.03692553, 1762884.05106315, 1762884.33655062, 1762884.43803225, 1762885.54368968, 1762885.55219371, 1762885.78941428, 1762886.15254929, 1762886.97326359, 1762887.26105212, 1762887.82021044, 1762887.87560385, 1762887.96535399, 1762888.43351787, 1762888.48967017, 1762888.49826954, 1762888.50561623, 1762888.58738831, 
1762888.85818775, 1762889.02251205, 1762889.31098291, 1762889.46403353, 1762889.50602887, 1762889.91526823, 1762890.02375051, 1762890.34982783, 1762891.66390448, 1762891.72558894, 1762891.76881822, 1762891.77409078, 1762891.85394993, 1762891.93957313, 1762892.02016418, 1762892.06466688, 1762892.0710669, 1762892.55724203, 1762892.84863623, 1762893.11293736, 1762893.61390067, 1762893.82658431, 1762893.91037934, 1762894.40499897, 1762894.47546332, 1762895.00666078, 1762895.09538591, 1762895.29363818, 
1762896.68765687, 1762898.05435947, 1762898.07024342, 1762898.14080689, 1762898.36767677, 1762900.52030112, 1762901.29376069, 1762902.61334335, 1762904.49252956, 1762906.34349148, 1762907.22953603, 1762908.24482422, 1762909.97356865, 1762913.02903829, 1762915.43307648, 1762918.6122713, 2020850.42294407, 2020997.28684046, 2020946.36988987, 2020935.16883932, 2020898.99350475, 2020910.74754366, 2020929.89010801, 2020911.18434958, 2020932.16696595, 2020916.40923683, 2020932.64006557, 2020962.00298858, 
2020930.90416702, 2020938.01125525, 2020915.61500038, 2020931.48518027, 2020923.79911622, 2020933.1805819, 2020922.52442112, 2020934.43812046, 2020923.50549208, 2020929.87893328, 2020919.48466095, 2020922.98773253, 2020927.20270501, 2020930.06366916, 2020930.69682336, 2020924.49174495, 2020929.07606686, 2020930.18053568, 2020929.19997025, 2020934.66513054, 2020927.6589186, 2020929.03614527, 2020929.45072064, 2020922.73747989, 2020932.7902202, 2020923.4230808, 2020930.51718446, 2020929.74905794, 2020928.60716661, 
2020931.08342743, 2020930.25171644, 2020930.83574311, 2020929.63154743, 2020934.89539917, 2020928.88631759, 2020929.5423071, 2020910.52477532, 2020924.02923033, 2020927.2973499, 2020938.3615546, 2020923.31272281, 2020931.07823131, 2020923.11793767, 2020928.81133566, 2020933.45085698, 2020921.28594785, 2020932.85198359, 2020932.33953647, 2020933.32016337, 2020939.88556345, 2020924.46526742, 2020929.67378473, 2020923.86939483, 2020915.7622885, 2020893.48929849, 2020886.309664, 2020919.1090785, 2020965.15610241, 
2020926.90540946, 2020911.86066402)"
