NestID,BandID,NestYr,geometry
1005_2023_1,1005,2023,"c(1765119.81630569, 1765151.36807902, 1765173.79113264, 1765454.13896117, 1765454.86378023, 1765462.69171143, 1765463.09357357, 1765466.58538914, 1765467.64859178, 1765468.619593, 1765473.29999736, 1765476.39828862, 1765477.64129525, 1765477.82951329, 1765480.47325144, 1765480.77900859, 1765484.03809325, 1765484.22255014, 1765485.3522008, 1765486.74533939, 1765488.39591188, 1765488.43568419, 1765489.17889108, 1765489.6054892, 1765489.77410552, 1765489.87530281, 1765490.01232343, 1765491.00653109, 
1765491.45832913, 1765491.67613379, 1765495.00560414, 1765495.38325756, 1765495.8548374, 1765495.86586959, 1765496.29802875, 1765496.56797652, 1765496.78038997, 1765497.37627983, 1765497.76704316, 1765498.61206054, 1765498.88194171, 1765499.12362202, 1765501.55756892, 1765501.57072949, 1765501.79720363, 1765503.3424025, 1765503.42222164, 1765503.74071137, 1765503.74686742, 1765503.76617768, 1765503.79618019, 1765503.83913398, 1765504.3328058, 1765506.19109738, 1765506.24282469, 1765506.32738404, 
1765506.70932728, 1765506.9134984, 1765507.45477329, 1765507.46502141, 1765507.51780166, 1765507.85817155, 1765507.87960657, 1765508.358833, 1765508.39332763, 1765508.40936958, 1765508.77842954, 1765508.81054221, 1765509.08103, 1765509.08786164, 1765509.2587352, 1765509.45774395, 1765509.52300143, 1765509.57289196, 1765509.73332906, 1765509.95983253, 1765510.01953254, 1765510.15966953, 1765510.20503229, 1765510.64805493, 1765511.07957277, 1765511.24353985, 1765511.60308614, 1765511.71789398, 1765511.80648989, 
1765511.9797005, 1765512.03149753, 1765512.21315582, 1765512.23503398, 1765512.33555083, 1765512.4089954, 1765512.76195699, 1765512.7776037, 1765512.78951357, 1765512.98958188, 1765513.07893644, 1765513.12099443, 1765513.14671695, 1765513.29055203, 1765513.33403091, 1765513.37769315, 1765513.38663362, 1765513.42575048, 1765513.43876009, 1765513.5130909, 1765513.58476937, 1765513.61514564, 1765513.75218892, 1765513.89811262, 1765514.06289215, 1765514.22484165, 1765514.44217122, 1765514.44960953, 1765514.5089443, 
1765514.54816753, 1765514.55666873, 1765514.5768165, 1765514.61077352, 1765514.6210751, 1765514.72057743, 1765514.78757678, 1765514.84220657, 1765515.02344289, 1765515.07041078, 1765515.1541905, 1765515.19441644, 1765515.24512295, 1765515.26771394, 1765515.28044428, 1765515.28768806, 1765515.37195912, 1765515.49502938, 1765515.5677316, 1765515.63636682, 1765515.73164703, 1765515.74287906, 1765515.83430737, 1765515.85587378, 1765515.90846488, 1765516.13539403, 1765516.17961792, 1765516.28792318, 1765516.35233319, 
1765516.47401933, 1765516.52387184, 1765516.59150152, 1765516.61504635, 1765516.73758313, 1765516.77902833, 1765516.78263967, 1765516.86268266, 1765516.94479452, 1765517.04422472, 1765517.08120779, 1765517.1362412, 1765517.20776612, 1765517.21688055, 1765517.24655501, 1765517.40578145, 1765517.49472358, 1765517.62923165, 1765517.63296673, 1765517.65988197, 1765517.75532363, 1765517.78345859, 1765517.90069619, 1765517.92471316, 1765517.93237947, 1765518.04824792, 1765518.20504352, 1765518.22404225, 
1765518.23544422, 1765518.36373452, 1765518.4200212, 1765518.52599151, 1765518.64249359, 1765518.71791804, 1765518.72083558, 1765518.76185727, 1765518.82584625, 1765518.83905746, 1765518.91669727, 1765518.93536669, 1765518.96000138, 1765518.97204727, 1765519.06506918, 1765519.08139873, 1765519.12948034, 1765519.17302119, 1765519.17792896, 1765519.2014257, 1765519.22576169, 1765519.41843655, 1765519.45100415, 1765519.46445286, 1765519.49140505, 1765519.5358938, 1765519.55211219, 1765519.61094385, 
1765519.61444826, 1765519.65132359, 1765519.70716401, 1765519.79368397, 1765519.81905857, 1765519.84109108, 1765519.84950059, 1765519.92998328, 1765520.0275631, 1765520.08762516, 1765520.09344121, 1765520.13133505, 1765520.13403986, 1765520.13739569, 1765520.16197601, 1765520.16537444, 1765520.1749343, 1765520.22725664, 1765520.25562148, 1765520.32353998, 1765520.37014548, 1765520.38734675, 1765520.41151128, 1765520.42950223, 1765520.47546648, 1765520.48268971, 1765520.52107642, 1765520.53871242, 
1765520.53936569, 1765520.63767057, 1765520.67585947, 1765520.71659707, 1765520.76287488, 1765520.84097964, 1765520.91459233, 1765520.93413457, 1765520.95828701, 1765520.98058643, 1765521.06281096, 1765521.08466632, 1765521.10919594, 1765521.11586792, 1765521.15816655, 1765521.20873721, 1765521.22342596, 1765521.26422287, 1765521.27864962, 1765521.31929489, 1765521.32647269, 1765521.33000859, 1765521.39836932, 1765521.40391957, 1765521.47204458, 1765521.5133255, 1765521.53438679, 1765521.54761487, 
1765521.60869574, 1765521.63605119, 1765521.64429936, 1765521.68698509, 1765521.69034969, 1765521.75187789, 1765521.76288764, 1765521.81662793, 1765521.82987016, 1765521.85900502, 1765521.8605612, 1765521.90302217, 1765521.90675341, 1765521.95813491, 1765522.11571174, 1765522.11585445, 1765522.12473915, 1765522.13930806, 1765522.2158736, 1765522.2601245, 1765522.26861989, 1765522.34567439, 1765522.40759128, 1765522.44829719, 1765522.47644973, 1765522.53276646, 1765522.55647679, 1765522.61090482, 
1765522.62470507, 1765522.62589597, 1765522.63642954, 1765522.67141732, 1765522.71457147, 1765522.74254138, 1765522.81295761, 1765522.82884501, 1765522.84436523, 1765522.84622683, 1765522.86337823, 1765522.87591172, 1765522.90215597, 1765522.93065381, 1765522.96321775, 1765522.99432019, 1765523.01999704, 1765523.04566371, 1765523.10522147, 1765523.10657602, 1765523.12094284, 1765523.18909197, 1765523.27575655, 1765523.31064842, 1765523.31272989, 1765523.32528268, 1765523.35586454, 1765523.38501676, 
1765523.38605955, 1765523.47315353, 1765523.47689067, 1765523.47929376, 1765523.4947121, 1765523.53086735, 1765523.56473706, 1765523.59032206, 1765523.59429954, 1765523.6165077, 1765523.62121331, 1765523.63895967, 1765523.71706632, 1765523.76717002, 1765523.76981277, 1765523.77752436, 1765523.82929931, 1765523.9768545, 1765523.98700644, 1765524.01013727, 1765524.01139173, 1765524.02647843, 1765524.03134169, 1765524.06757881, 1765524.06825272, 1765524.08938202, 1765524.1017992, 1765524.23486642, 1765524.23853156, 
1765524.24741191, 1765524.26437912, 1765524.29810682, 1765524.32387806, 1765524.32466069, 1765524.38323908, 1765524.43329252, 1765524.43440966, 1765524.45962065, 1765524.46229786, 1765524.46872305, 1765524.47896866, 1765524.64196126, 1765524.64721003, 1765524.69792358, 1765524.81782072, 1765524.87445208, 1765524.93801537, 1765525.01386357, 1765525.02333365, 1765525.03571486, 1765525.12549133, 1765525.14783076, 1765525.18231514, 1765525.19489434, 1765525.21736871, 1765525.29062287, 1765525.35615908, 
1765525.42187015, 1765525.47156057, 1765525.57831686, 1765525.58851699, 1765525.64773056, 1765525.71551931, 1765525.75150248, 1765525.78981463, 1765525.85095357, 1765525.85841397, 1765526.04954977, 1765526.08576247, 1765526.08664332, 1765526.1011181, 1765526.1400329, 1765526.148752, 1765526.174473, 1765526.3120156, 1765526.38496545, 1765526.38498436, 1765526.40566107, 1765526.4342714, 1765526.48168316, 1765526.50219124, 1765526.50486222, 1765526.50572744, 1765526.55623565, 1765526.65299833, 1765526.68417131, 
1765526.83731011, 1765526.86183926, 1765526.88993178, 1765526.93300187, 1765526.97428741, 1765527.01690747, 1765527.02717057, 1765527.03078097, 1765527.0454575, 1765527.39405772, 1765527.50267647, 1765527.63312784, 1765527.63515206, 1765527.65439222, 1765527.68655462, 1765527.71536005, 1765527.75910159, 1765527.77805791, 1765527.79714244, 1765527.81095674, 1765527.83034949, 1765527.83983952, 1765527.86080211, 1765527.89687896, 1765527.95818029, 1765528.01597976, 1765528.10791468, 1765528.18747087, 
1765528.2246151, 1765528.28105656, 1765528.38336151, 1765528.39096187, 1765528.45194713, 1765528.4565114, 1765528.50062889, 1765528.58465975, 1765528.58671716, 1765528.63072621, 1765528.76102237, 1765528.82027971, 1765528.84241282, 1765528.91391186, 1765528.95038427, 1765529.0690135, 1765529.10853665, 1765529.3127398, 1765529.46473775, 1765529.49415103, 1765529.63670353, 1765529.70683261, 1765529.91301499, 1765530.13394888, 1765530.20774426, 1765530.289136, 1765530.40276997, 1765530.46350552, 1765530.47710648, 
1765530.52998937, 1765530.56816304, 1765530.90407076, 1765530.90431492, 1765531.02277684, 1765531.02604014, 1765531.12795058, 1765531.14886562, 1765531.16855629, 1765531.25076874, 1765531.67023771, 1765531.7170452, 1765531.78444509, 1765531.97775811, 1765531.9865393, 1765532.33678702, 1765532.40884514, 1765532.64290116, 1765532.71913337, 1765532.74986236, 1765532.83739742, 1765532.85918139, 1765533.00670313, 1765533.03015742, 1765533.20412397, 1765533.33647589, 1765533.58412919, 1765533.5937583, 
1765533.69869057, 1765533.71438111, 1765533.90496641, 1765534.24264031, 1765534.29742769, 1765534.64521203, 1765534.81590644, 1765534.86175887, 1765534.97797149, 1765535.03202826, 1765535.06580597, 1765535.12867436, 1765535.13378177, 1765535.15368297, 1765535.17940586, 1765535.30004913, 1765535.34858901, 1765535.502128, 1765535.53880891, 1765535.62462932, 1765535.70815622, 1765535.72559213, 1765535.88767049, 1765535.92585257, 1765535.93047185, 1765536.00857512, 1765536.53523705, 1765536.69915197, 
1765536.88157228, 1765537.48478326, 1765537.49739664, 1765537.69900796, 1765537.78607984, 1765538.4325727, 1765538.58416485, 1765539.10881781, 1765539.21055183, 1765539.77857316, 1765539.81137774, 1765540.04001171, 1765540.24925079, 1765540.41747586, 1765540.6071527, 1765541.26986786, 1765541.37058137, 1765541.61006545, 1765541.85017208, 1765541.96208957, 1765542.69608891, 1765542.8246246, 1765543.22212316, 1765543.36455887, 1765543.50446378, 1765543.51062337, 1765544.01811381, 1765544.131735, 1765544.25216388, 
1765544.99648464, 1765545.04321553, 1765545.14776958, 1765545.6020493, 1765545.77795435, 1765546.55981837, 1765546.99800735, 1765547.06661196, 1765547.51009188, 1765547.99085142, 1765548.09919981, 1765548.61420845, 1765548.87286215, 1765549.59977953, 1765550.08157284, 1765550.52347495, 1765551.1118712, 1765551.93238601, 1765551.95403168, 1765552.41647586, 1765553.85058217, 1765554.27724934, 1765554.28341207, 1765555.32222072, 1765556.69672624, 1765558.12558247, 1765560.09286596, 1765561.74936391, 
1765562.07933643, 1765562.14525069, 1765562.32913901, 1765562.48859406, 1765562.92572265, 1765563.78277247, 1765564.49721108, 1765564.95695286, 1765565.67504195, 1765566.65795085, 1765566.97931879, 1765567.39134019, 1765567.7540753, 1765568.4204965, 1765568.92079631, 1765569.45202864, 1765571.16151958, 1765572.03618432, 1765579.83288068, 1765582.47366219, 1765588.83704239, 1765592.27712731, 1765602.66625138, 1765620.87142696, 1765627.09201798, 1765633.13960615, 1765633.51036986, 1765634.86267844, 
1765636.8947953, 1765637.40102011, 1765637.74144691, 1765638.97446495, 1765639.43901374, 1765639.60058747, 1765639.76896737, 1765641.16985782, 1765643.45154285, 1765643.85753561, 1765645.83273419, 1765646.55419347, 1765646.57933865, 1765646.91307428, 1765647.478538, 1765648.2577036, 1765648.3744027, 1765648.86310101, 1765649.97585036, 1765652.46572085, 1765652.6113971, 1765655.59692078, 1765656.49860138, 1765656.86279309, 1765658.46146943, 1765662.43567183, 1765673.33534456, 1765689.60287188, 1765725.02710943, 
1765730.7676789, 1765735.91903445, 1765754.60881385, 1765755.35299672, 1765769.70950509, 1765777.43583182, 1765778.67408494, 1765781.42713367, 1765781.73982563, 1765782.48570116, 1765782.84136894, 1765784.01185684, 1765785.97657988, 1765788.55901845, 1765791.36858518, 1765791.98835818, 1765793.3005358, 1765795.10193903, 1765797.86036437, 1765799.46267577, 1765804.41887286, 1765808.7906937, 1765816.45625058, 1765822.83478871, 1885221.86215784, 1885059.07774117, 1885115.57978805, 1885643.28282172, 
1885596.36971848, 1885632.97319709, 1885595.00888504, 1885632.29013209, 1885613.62346708, 1885598.3677187, 1885579.26714055, 1885616.03742859, 1885610.85943335, 1885627.9876656, 1885619.90400475, 1885626.27113052, 1885602.69299577, 1885594.09248238, 1885594.6043716, 1885485.51489098, 1885601.06755035, 1885599.14840727, 1885619.16404195, 1885580.64284149, 1885621.38321952, 1885591.82176001, 1885568.36162348, 1885582.54545089, 1885613.46763785, 1885594.40884521, 1885563.71991502, 1885590.65532614, 
1885586.20308882, 1885605.5530959, 1885573.06919144, 1885580.69075597, 1885590.51445149, 1885595.07476651, 1885572.43917509, 1885616.48377442, 1885639.66602356, 1885598.350115, 1885543.97440042, 1885601.54955299, 1885592.71727467, 1885555.48586312, 1885539.96564419, 1885598.08978593, 1885609.17641142, 1885585.32321292, 1885580.57896722, 1885592.06383345, 1885584.19676423, 1885586.36039887, 1885529.41916107, 1885576.96897876, 1885567.79213648, 1885631.89285687, 1885568.4377291, 1885585.3662501, 1885603.39427552, 
1885571.85415145, 1885600.93761921, 1885591.27720973, 1885586.27001422, 1885589.26862511, 1885606.98738517, 1885585.50093451, 1885600.88001876, 1885591.39132924, 1885599.06000361, 1885584.97741928, 1885576.71795156, 1885590.71746318, 1885593.21989865, 1885615.58934893, 1885582.01383821, 1885582.87082981, 1885607.19724525, 1885600.32889587, 1885604.91051149, 1885582.58086837, 1885593.99752368, 1885586.64401568, 1885585.9978869, 1885589.93755631, 1885582.46693862, 1885585.47895155, 1885581.90341644, 
1885587.54844561, 1885575.41207556, 1885532.37632885, 1885562.53721381, 1885590.81531195, 1885577.53624047, 1885578.38208544, 1885569.94539343, 1885594.03798891, 1885557.37110361, 1885580.25119811, 1885579.44602569, 1885594.4808156, 1885596.64678475, 1885593.67750102, 1885584.04297075, 1885589.81937547, 1885588.10472691, 1885568.28229616, 1885582.69305282, 1885565.57343892, 1885582.05329242, 1885587.36822362, 1885565.50914239, 1885564.6729838, 1885589.8357588, 1885568.78019126, 1885584.97646017, 
1885567.64452325, 1885554.38117658, 1885583.99817686, 1885556.89641836, 1885590.07243198, 1885575.34332079, 1885572.46181924, 1885582.83105635, 1885588.58908203, 1885578.45592214, 1885557.09361157, 1885578.65875765, 1885592.40792633, 1885589.39690723, 1885588.31080333, 1885581.10870888, 1885574.4909695, 1885585.33322436, 1885606.70296314, 1885565.10160545, 1885590.62771984, 1885586.50810459, 1885597.27597838, 1885598.73159129, 1885583.688109, 1885580.28256548, 1885583.64862902, 1885578.3693932, 1885585.65966777, 
1885599.85995787, 1885591.94584857, 1885595.87954708, 1885581.19177408, 1885581.39295058, 1885580.41261073, 1885589.82134704, 1885589.45077525, 1885694.72712053, 1885567.17029687, 1885586.00349652, 1885592.01166631, 1885658.82222986, 1885592.29564826, 1885576.04152079, 1885568.7898619, 1885560.78591231, 1885574.49706252, 1885594.01148944, 1885594.00279683, 1885563.62109923, 1885583.18840924, 1885576.63841429, 1885580.04661078, 1885597.21804281, 1885585.68772575, 1885590.397866, 1885594.58728211, 
1885565.85308532, 1885577.20491806, 1885582.15591375, 1885564.19748832, 1885585.22950148, 1885564.08283286, 1885584.19070627, 1885584.40283075, 1885588.48071076, 1885575.07132626, 1885559.45589504, 1885584.17146327, 1885591.97834858, 1885580.76591976, 1885597.30011448, 1885567.08635241, 1885583.99483561, 1885565.77717597, 1885577.14572885, 1885575.25942953, 1885573.54106527, 1885591.24211333, 1885583.72398823, 1885585.02427317, 1885579.21913749, 1885594.72322977, 1885575.92307355, 1885584.35830513, 
1885578.4674435, 1885538.13683926, 1885588.75984586, 1885579.54691139, 1885580.99900766, 1885586.25322828, 1885573.1270305, 1885583.04308917, 1885587.03338551, 1885586.3339772, 1885587.04619126, 1885607.5467289, 1885591.76873969, 1885582.5101557, 1885580.93802942, 1885577.69670533, 1885565.94928562, 1885583.884156, 1885563.92066266, 1885583.17028293, 1885590.40376098, 1885602.35978698, 1885566.55799107, 1885574.58775075, 1885573.29489692, 1885593.05575261, 1885579.59368516, 1885576.46927187, 1885581.6995401, 
1885581.04412244, 1885577.93994611, 1885587.0217039, 1885587.17517419, 1885588.07556023, 1885578.39518123, 1885583.92144205, 1885584.91312741, 1885571.42339131, 1885576.48552581, 1885587.48828456, 1885587.33872866, 1885584.72555182, 1885606.52637454, 1885569.76222102, 1885587.76463666, 1885585.87276407, 1885584.8866521, 1885586.31313683, 1885593.27994927, 1885580.76371876, 1885587.32525792, 1885578.53969157, 1885582.15735962, 1885591.8216147, 1885590.56532046, 1885583.98022648, 1885606.29785895, 
1885582.23459178, 1885569.30379811, 1885596.00957063, 1885585.41805679, 1885589.96523905, 1885582.71915401, 1885582.06539535, 1885603.29281109, 1885588.68538988, 1885580.89336677, 1885581.2263165, 1885602.44444337, 1885571.56597531, 1885586.29216637, 1885584.77126316, 1885581.65965572, 1885583.52054226, 1885592.46535087, 1885583.49366937, 1885593.29115775, 1885583.46288208, 1885571.16209346, 1885582.73454427, 1885588.26617957, 1885601.50039584, 1885584.9645424, 1885583.78488386, 1885582.81715102, 
1885601.81848319, 1885580.83603568, 1885568.22850509, 1885586.70745553, 1885583.80757503, 1885588.89160517, 1885583.55928864, 1885595.82928923, 1885578.1284403, 1885595.17572941, 1885580.43693203, 1885578.35522839, 1885576.74282701, 1885580.62716063, 1885574.45496981, 1885586.49300711, 1885565.28954211, 1885578.47830904, 1885580.95307683, 1885574.40825762, 1885598.93173781, 1885557.08355204, 1885591.29855997, 1885584.98198933, 1885584.85598834, 1885575.7291772, 1885580.40050289, 1885580.38955492, 
1885583.83557231, 1885596.60420224, 1885591.11489884, 1885583.92541144, 1885590.61646829, 1885575.35900304, 1885581.68300516, 1885586.89675194, 1885583.79257572, 1885586.95932058, 1885582.54185481, 1885593.90423709, 1885566.22535674, 1885579.13319217, 1885573.99442196, 1885582.37657284, 1885582.41127453, 1885591.1129726, 1885581.95663582, 1885574.59735524, 1885589.79099058, 1885591.14973091, 1885577.63438366, 1885586.88984878, 1885574.99061824, 1885593.66311467, 1885536.84044774, 1885614.73168442, 
1885573.71262679, 1885570.63737985, 1885568.30924751, 1885580.61043395, 1885578.70575553, 1885580.40965501, 1885584.27746722, 1885593.74611908, 1885600.61068404, 1885613.32682857, 1885575.99835897, 1885590.64068164, 1885587.1440378, 1885587.00728768, 1885576.53268418, 1885614.86584351, 1885605.52690919, 1885582.79677072, 1885583.96402115, 1885588.99516928, 1885576.63220998, 1885585.26450494, 1885585.80878397, 1885579.93796054, 1885587.48023717, 1885627.31445804, 1885515.49717025, 1885588.20605231, 
1885598.70832336, 1885577.58355196, 1885595.09848445, 1885578.36370929, 1885576.24916175, 1885583.20522543, 1885573.26912857, 1885587.15046866, 1885590.78465794, 1885568.51101433, 1885590.51261784, 1885562.24566603, 1885602.82475094, 1885571.86964705, 1885592.78514648, 1885574.75028494, 1885582.10604875, 1885587.71060425, 1885586.48901167, 1885584.85843004, 1885580.2383275, 1885603.3848865, 1885579.25221549, 1885575.38460201, 1885588.28129015, 1885571.56841035, 1885581.37910282, 1885579.81235112, 
1885572.6922667, 1885567.76727986, 1885587.18131819, 1885592.9283959, 1885587.86997737, 1885578.67893872, 1885581.56249678, 1885582.84393667, 1885599.24323912, 1885582.64395312, 1885578.67389361, 1885579.51582429, 1885591.09013251, 1885576.2472297, 1885586.51587859, 1885564.20030042, 1885580.52257095, 1885581.8338039, 1885521.36247828, 1885584.49097147, 1885582.05130304, 1885583.74611235, 1885581.64808623, 1885564.04596651, 1885551.25955182, 1885577.69348564, 1885568.26882369, 1885581.75338437, 1885588.76438657, 
1885574.34142062, 1885591.28108835, 1885576.3869625, 1885590.61472279, 1885572.73147356, 1885577.04669229, 1885571.91535322, 1885571.72591995, 1885566.24218927, 1885577.53888474, 1885554.74139632, 1885573.24781745, 1885575.21320686, 1885576.77106728, 1885578.54868235, 1885546.20981907, 1885579.54096433, 1885587.74277196, 1885582.24995157, 1885583.69521329, 1885579.81910632, 1885594.55830155, 1885587.51876782, 1885597.63062799, 1885579.48980397, 1885587.06658353, 1885587.75524273, 1885564.42256648, 
1885588.19309315, 1885577.36032597, 1885575.52730642, 1885570.66243401, 1885566.35856083, 1885593.26159618, 1885596.2839608, 1885575.17571043, 1885577.95303883, 1885577.69937791, 1885559.12395147, 1885571.90412767, 1885572.1470395, 1885571.92555789, 1885589.01683844, 1885582.25179905, 1885585.9865768, 1885579.94576168, 1885635.48319376, 1885574.84023309, 1885586.81855391, 1885589.9450237, 1885576.09791956, 1885573.79745555, 1885581.03544521, 1885575.4949183, 1885583.58518991, 1885578.05746884, 1885577.75503931, 
1885595.53577418, 1885279.82412196, 1885573.53390429, 1885577.40417115, 1885582.8535976, 1885605.03819615, 1885586.40245894, 1885588.18856756, 1885592.79254635, 1885571.87392763, 1885581.48324476, 1885349.48994997, 1885566.87270283, 1885597.32771834, 1885586.32203984, 1885586.63992846, 1885595.82764901, 1885546.34090797, 1885577.01860139, 1885628.57894246, 1885567.53793844, 1885595.8488805, 1885546.8314418, 1885580.52419999, 1885565.46996724, 1885577.32971897, 1885557.16206027, 1885581.43539875, 
1885564.71402482, 1885586.78894694, 1885567.35374041, 1885565.89520715, 1885579.71205397, 1885598.24428355, 1885577.95414276, 1885584.51382442, 1885578.21808733, 1885574.63777431, 1885581.22718112, 1885531.58013145, 1885578.63722517, 1885591.79872122, 1885613.98743255, 1885569.52686776, 1885570.06782914, 1885573.95846487, 1885588.97361549, 1885575.96738007, 1885584.08883687, 1885576.49984815, 1885569.23724112, 1885581.96015541, 1885557.15222463, 1885547.63108677, 1885576.81587622, 1885593.05242024, 
1885568.69003936, 1885565.77171215, 1885548.80370946, 1885573.45246316, 1885584.95524476, 1885629.82784685, 1885569.00201895, 1885576.10757193, 1885568.41985235, 1885588.70674093, 1885555.5994651, 1885582.60010419, 1885560.15659936, 1885582.75695741, 1885576.11559652, 1885544.69231263, 1885605.29892295, 1885571.78883127, 1885593.34468644, 1885537.24305637, 1885673.61870827, 1885541.37408425, 1885550.67254686, 1885533.29104159, 1885572.38366684, 1885445.16322845, 1885589.32141176, 1885605.47037157, 
1885562.317123, 1885554.88160405, 1885573.86615314, 1885631.02992409, 1885570.26354725, 1885497.96583429, 1885371.66404924, 1885568.9476711, 1885534.78693328, 1885592.64481559, 1885562.33743004, 1885569.08210043, 1885586.48543253, 1885596.14962248, 1885517.22946803, 1885494.81482011, 1885563.9330657, 1885572.8783476, 1885623.10326264, 1885618.46492751, 1885456.07254904, 1885415.45214299, 1885480.99989166, 1885473.69785381, 1885429.20852782, 1885474.13346563, 1885414.35628727, 1885446.4036319, 1885476.4981857, 
1885419.39150758, 1885426.12630068, 1885428.5830914, 1885423.32986247, 1885469.36711619, 1885428.41857873, 1885474.42105371, 1885440.32494369, 1885434.65377427, 1885421.56578386, 1885429.94728225, 1885435.29274704, 1885432.14737271, 1885420.66309382, 1885429.22778994, 1885619.48299922, 1885496.0714341, 1885434.66372731, 1885431.77316802, 1885433.56618951, 1885426.45101342, 1885431.57574076, 1885496.07964911, 1885486.03288532, 1885428.4969473, 1885592.13348423, 1885457.11064184, 1885460.47920789, 
1885568.51575645, 1885580.36119748, 1885580.39154978, 1885608.48142121, 1885571.32011293, 1885569.04414123, 1885613.8099414, 1885571.61753738, 1885564.33981007, 1885614.41200922, 1885567.83959435, 1885555.10639695, 1885562.91834233, 1885568.29871701, 1885607.33962957, 1885621.72376797, 1885609.52265269, 1885554.61976195, 1885618.7658425, 1885577.15140492, 1885466.01837717, 1885530.63736214)"
